日期,小时,城市ID,城市名称,pid,省份,avg_onload,avg_domReady,avg_firstPaint,avg_dnsLookup,avg_firstByte,avg_responseTime,standard_deviation,pv
20140611,21,230400,鹤岗,230000,黑龙江,4359,4001,4,0,568,492,22462,68
20140611,21,320400,常州,320000,江苏,2691,2487,126,0,464,408,8911,1510
20140611,21,321300,宿迁,320000,江苏,11644,2301,133,0,374,354,86640,233
20140611,21,330500,湖州,330000,浙江,4255,3179,94,0,412,373,22488,409
20140611,21,340600,淮北,340000,安徽,4374,7481,44,0,822,659,10426,129
20140611,21,341500,六安,340000,安徽,8301,1865,29,0,362,311,35460,114
20140611,21,350700,南平,350000,福建,11259,3270,30,0,734,672,38984,91
20140611,21,360800,吉安,360000,江西,4406,2741,354,0,539,-397,12636,221
20140611,21,370900,泰安,370000,山东,23468,3167,37,0,382,323,249786,389
20140611,21,379900,NULL,370000,山东,5673,2656,75,0,537,471,64207,4682
20140611,21,410400,平顶山,410000,河南,11192,3961,213,3,620,464,49769,381
20140611,21,411300,南阳,410000,河南,3651,3485,34,0,969,888,19889,301
20140611,21,420500,宜昌,420000,湖北,2846,3420,69,0,592,531,6839,235
20140611,21,430600,岳阳,430000,湖南,16189,2974,81,1,525,480,90772,145
20140611,21,440700,江门,440000,广东,6048,3777,84,2,580,444,31015,752
20140611,21,441600,河源,440000,广东,5472,5461,147,3,1211,1059,17276,190
20140611,21,445200,揭阳,440000,广东,4440,3671,347,0,697,603,30727,503
20140611,21,450800,贵港,450000,广西,4687,3575,163,0,646,352,11724,220
20140611,21,469900,NULL,460000,海南,3392,7689,613,0,1549,1443,7427,260
20140611,21,510500,泸州,510000,四川,6572,4611,153,0,433,400,42478,98
20140611,21,511400,眉山,510000,四川,14450,4690,72,0,375,339,43758,69
20140611,21,513200,阿坝,510000,四川,909,3875,0,0,150,145,1895,47
20140611,21,522400,毕节,520000,贵州,3613,4274,54,0,770,319,7230,34
20140611,21,530700,丽江,530000,云南,2375,8933,19,0,617,523,1725,6
20140611,21,532500,红河,530000,云南,12537,4925,99,1,676,601,39336,108
20140611,21,610600,延安,610000,陕西,6149,3679,595,0,404,379,25584,118
20140611,21,620700,张掖,620000,甘肃,1771,6571,0,0,327,310,1761,61
20140611,21,649900,NULL,640000,宁夏,4745,12037,174,0,537,429,12608,226
20140611,21,650100,乌鲁木齐,650000,新疆,9234,5838,167,0,420,364,34957,320
20140611,21,652800,巴音郭楞,650000,新疆,5254,10443,0,0,459,407,12984,51
20140611,21,120100,天津,120000,天津,6120,6261,157,0,869,787,100077,5258
20140611,21,130200,唐山,130000,河北,6177,3168,99,1,613,544,77444,1403
20140611,21,131100,衡水,130000,河北,5118,4023,496,0,632,543,14691,264
20140611,21,140300,阳泉,140000,山西,4254,7558,80,0,965,841,10539,431
20140611,21,150400,赤峰,150000,内蒙古,2749,2263,354,0,774,726,6181,189
20140611,21,152200,兴安盟,150000,内蒙古,2610,3564,0,0,763,754,5077,64
20140611,21,210100,沈阳,210000,辽宁,9564,8158,71,0,485,361,151579,2018
20140611,21,211000,辽阳,210000,辽宁,4204,3568,219,0,549,521,15665,259
20140611,21,220200,吉林,220000,吉林,2215,3244,263,0,567,424,7604,611
20140611,21,230300,鸡西,230000,黑龙江,10553,6623,79,2,415,368,28729,91
20140611,21,231200,绥化,230000,黑龙江,4156,6789,57,0,616,497,7912,156
20140611,21,320300,徐州,320000,江苏,21599,4648,260,0,400,347,395207,929
20140611,21,321200,泰州,320000,江苏,4314,3364,34,0,393,376,11913,277
20140611,21,330400,嘉兴,330000,浙江,6264,2815,77,0,446,395,68236,1412
20140611,21,340500,马鞍山,340000,安徽,10774,3497,7,0,476,449,39733,172
20140611,21,341400,巢湖,340000,安徽,2865,4649,60,21,619,440,6133,261
20140611,21,350600,漳州,350000,福建,5458,3698,231,0,488,453,43193,248
20140611,21,360700,赣州,360000,江西,3388,3479,126,2,554,511,7406,253
20140611,21,370800,济宁,370000,山东,4712,3362,295,0,727,559,21977,911
20140611,21,371700,菏泽,370000,山东,3711,2017,64,0,451,388,21235,505
20140611,21,410300,洛阳,410000,河南,4770,3270,254,0,364,323,18878,787
20140611,21,411200,三门峡,410000,河南,5087,3090,180,0,629,361,17022,357
20140611,21,421300,随州,420000,湖北,3457,3206,201,0,519,497,10359,104
20140611,21,430500,邵阳,430000,湖南,3080,2086,47,0,298,267,7138,219
20140611,21,440600,佛山,440000,广东,4624,4300,181,0,659,564,21786,1764
20140611,21,441500,汕尾,440000,广东,1591,3804,0,0,581,547,2704,70
20140611,21,445100,潮州,440000,广东,2469,3645,106,1,669,574,4091,215
20140611,21,450700,钦州,450000,广西,5644,3246,47,19,823,751,18701,212
20140611,21,510400,攀枝花,510000,四川,3981,3462,15,0,284,256,10821,77
20140611,21,511300,南充,510000,四川,4610,2938,34,0,574,502,17289,189
20140611,21,522300,黔西南,520000,贵州,1990,3161,0,0,693,673,2860,41
20140611,21,530600,昭通,530000,云南,3238,2923,65,0,524,330,5724,83
20140611,21,533300,怒江,530000,云南,6345,3442,0,0,408,390,21417,30
20140611,21,610500,渭南,610000,陕西,3054,11007,55,0,631,334,3368,91
20140611,21,620600,武威,620000,甘肃,22576,20455,651,0,2611,2518,38310,12
20140611,21,632500,海南,630000,青海,866,5671,763,0,483,343,177,2
20140611,21,652700,博尔塔拉,650000,新疆,1858,5051,54,0,466,418,1823,28
20140611,21,659000,NULL,650000,新疆,2989,11101,31,0,527,436,1908,4
20140611,21,659900,NULL,650000,新疆,4705,8099,167,0,500,416,27342,902
20140611,21,130100,石家庄,130000,河北,5391,3414,49,1,532,-1700,43066,1591
20140611,21,131000,廊坊,130000,河北,75644,4727,116,0,777,660,2304856,1204
20140611,21,140200,大同,140000,山西,4860,4392,364,0,611,583,12612,147
20140611,21,141100,吕梁,140000,山西,2912,5475,94,14,1115,911,6953,175
20140611,21,150300,乌海,150000,内蒙古,2132,2865,0,0,534,499,2963,12
20140611,21,210900,阜新,210000,辽宁,10189,1885,75,0,237,201,91719,241
20140611,21,219900,NULL,210000,辽宁,6240,4050,119,1,520,464,52542,1774
20140611,21,220100,长春,220000,吉林,3620,3240,101,0,539,481,21578,1392
20140611,21,230200,齐齐哈尔,230000,黑龙江,9714,4990,46,1,523,448,64193,339
20140611,21,231100,黑河,230000,黑龙江,2952,6006,749,0,797,598,4218,101
20140611,21,310100,上海,310000,上海,6426,4305,63,6,513,353,66038,8277
20140611,21,320200,无锡,320000,江苏,34065,2213,47,0,401,364,616864,1261
20140611,21,321100,镇江,320000,江苏,7530,1521,40,0,231,216,90769,549
20140611,21,330300,温州,330000,浙江,4349,2527,85,0,349,300,25406,1618
20140611,21,340400,淮南,340000,安徽,3773,8766,69,0,502,436,12602,677
20140611,21,341300,宿州,340000,安徽,5019,2759,127,0,357,335,48646,374
20140611,21,350500,泉州,350000,福建,6469,7591,213,0,685,613,42569,1201
20140611,21,370700,潍坊,370000,山东,39230,3182,93,0,584,423,786299,1349
20140611,21,371600,滨州,370000,山东,5391,4291,35,2,470,434,19616,445
20140611,21,410200,开封,410000,河南,6513,4166,149,0,475,366,68749,339
20140611,21,411100,漯河,410000,河南,3133,2534,0,0,269,248,9016,35
20140611,21,420300,十堰,420000,湖北,2589,3594,0,0,851,832,5140,64
20140611,21,421200,咸宁,420000,湖北,8040,6564,16,1,1483,540,40191,135
20140611,21,430400,衡阳,430000,湖南,3759,2610,33,0,626,522,6978,149
20140611,21,431300,娄底,430000,湖南,14834,2886,1170,0,416,276,137938,119
20140611,21,433100,湘西,430000,湖南,2282,3009,289,0,385,262,4460,67
20140611,21,440500,汕头,440000,广东,27064,3446,76,0,431,394,448370,402
20140611,21,441400,梅州,440000,广东,2373,2977,45,0,592,557,3981,168
20140611,21,450600,防城港,450000,广西,2699,3019,70,2,1265,1100,5115,125
20140611,21,510300,自贡,510000,四川,8629,4222,201,0,562,317,30910,111
20140611,21,520400,安顺,520000,贵州,17248,4234,353,1,925,658,125276,75
20140611,21,522200,铜仁,520000,贵州,4937,4578,23,0,1068,401,5107,47
20140611,21,530500,保山,530000,云南,5183,2095,0,0,392,387,15308,52
20140611,21,532300,楚雄,530000,云南,3475,4629,166,0,644,595,7085,96
20140611,21,610400,咸阳,610000,陕西,3022,5899,334,0,565,473,5096,152
20140611,21,620500,天水,620000,甘肃,3550,2374,232,0,383,363,4576,12
20140611,21,130900,沧州,130000,河北,3198,2777,64,1,519,450,16292,740
20140611,21,139900,NULL,130000,河北,8243,3295,84,0,429,391,81680,2857
20140611,21,140100,太原,140000,山西,5518,5882,96,6,947,790,57491,1907
20140611,21,141000,临汾,140000,山西,6569,2248,81,0,620,595,62092,334
20140611,21,150200,包头,150000,内蒙古,6295,2594,59,0,466,445,57761,294
20140611,21,152900,阿拉善盟,150000,内蒙古,16344,2346,0,0,327,287,24427,13
20140611,21,210800,营口,210000,辽宁,3560,2919,68,0,420,330,8873,338
20140611,21,229900,NULL,220000,吉林,4162,3213,136,0,743,667,27477,1661
20140611,21,230100,哈尔滨,230000,黑龙江,7508,4349,15,1,621,569,134363,1450
20140611,21,231000,牡丹江,230000,黑龙江,13671,6394,122,0,1431,1347,81083,215
20140611,21,320100,南京,320000,江苏,5389,7384,93,0,519,488,46038,1930
20140611,21,321000,扬州,320000,江苏,6377,2601,54,0,382,345,43533,444
20140611,21,330200,宁波,330000,浙江,11467,3179,91,0,416,357,144997,2277
20140611,21,331100,丽水,330000,浙江,6453,3524,174,0,359,331,59219,340
20140611,21,340300,蚌埠,340000,安徽,2890,3015,64,0,567,529,10226,304
20140611,21,341200,阜阳,340000,安徽,4224,2363,16,0,364,346,13992,243
20140611,21,350400,三明,350000,福建,3104,2917,192,0,443,419,5930,107
20140611,21,360500,新余,360000,江西,9013,1362,7,3,363,332,18677,8
20140611,21,370600,烟台,370000,山东,6767,3295,210,0,701,656,44267,1350
20140611,21,371500,聊城,370000,山东,5133,3167,163,0,527,407,36313,556
20140611,21,410100,郑州,410000,河南,16812,4140,92,0,630,530,525998,2370
20140611,21,411000,许昌,410000,河南,13967,3186,171,0,433,386,92491,259
20140611,21,420200,黄石,420000,湖北,3895,4813,285,0,1023,775,14307,314
20140611,21,421100,黄冈,420000,湖北,37657,5057,215,0,1050,936,237133,178
20140611,21,430300,湘潭,430000,湖南,5572,5393,144,3,1352,1320,17571,99
20140611,21,431200,怀化,430000,湖南,4036,2496,132,0,351,314,12748,95
20140611,21,440400,珠海,440000,广东,4128,6194,64,1,704,590,25909,755
20140611,21,441300,惠州,440000,广东,10336,4923,251,2,703,633,103303,1083
20140611,21,450500,北海,450000,广西,13578,3790,150,0,342,324,72061,133
20140611,21,451400,崇左,450000,广西,1732,3056,0,0,467,464,2533,10
20140611,21,500100,重庆,500000,重庆,3972,3994,70,0,510,433,14987,3382
20140611,21,511100,乐山,510000,四川,4618,4635,19,0,792,659,20579,218
20140611,21,512000,资阳,510000,四川,11307,4688,0,0,429,375,44171,55
20140611,21,520300,遵义,520000,贵州,4382,2877,164,0,516,462,16306,489
20140611,21,530400,玉溪,530000,云南,12128,4252,0,0,390,369,52062,59
20140611,21,533100,德宏,530000,云南,1488,6692,0,0,1289,1269,1561,25
20140611,21,542300,日喀则,540000,西藏,2183,3343,1087,0,463,450,2134,6
20140611,21,610300,宝鸡,610000,陕西,135349,3247,32,0,479,455,1510747,129
20140611,21,620400,白银,620000,甘肃,2215,10315,1693,0,851,395,1224,26
20140611,21,654300,阿勒泰,650000,新疆,2878,10352,12,0,738,649,2559,8
20140611,21,130800,承德,130000,河北,8375,8195,16,0,901,802,31715,149
20140611,21,140900,忻州,140000,山西,7804,17725,275,0,1010,942,42565,250
20140611,21,149900,NULL,140000,山西,3855,3210,41,0,502,431,14546,1274
20140611,21,150100,呼和浩特,150000,内蒙古,4846,3105,76,1,825,791,29122,467
20140611,21,210700,锦州,210000,辽宁,3903,3846,31,0,479,430,8798,340
20140611,21,220800,白城,220000,吉林,4119,2013,91,0,494,368,9674,168
20140611,21,232700,大兴安岭,230000,黑龙江,2596,9085,242,0,1079,883,9318,179
20140611,21,239900,NULL,230000,黑龙江,7893,4998,39,7,603,365,55459,1384
20140611,21,320900,盐城,320000,江苏,2937,4344,46,0,361,334,8636,465
20140611,21,329900,NULL,320000,江苏,12282,3208,62,0,377,331,231469,2657
20140611,21,330100,杭州,330000,浙江,15588,9147,137,1,855,781,485315,5769
20140611,21,331000,台州,330000,浙江,10429,2814,56,0,420,331,130252,1510
20140611,21,340200,芜湖,340000,安徽,14318,60511,31,0,418,380,108899,250
20140611,21,341100,滁州,340000,安徽,2650,3818,35,0,348,325,7394,94
20140611,21,350300,莆田,350000,福建,3125,6286,23,0,893,736,6703,127
20140611,21,360400,九江,360000,江西,32639,2946,588,0,756,716,301188,180
20140611,21,370500,东营,370000,山东,7690,1942,46,0,341,303,129640,592
20140611,21,371400,德州,370000,山东,7399,2708,129,0,642,388,63040,367
20140611,21,410900,濮阳,410000,河南,1978,2581,2,0,418,324,3624,154
20140611,21,419000,济源市,410000,河南,5270,4953,0,0,356,327,8212,6
20140611,21,419900,NULL,410000,河南,8172,3695,122,0,578,425,132661,2031
20140611,21,420100,武汉,420000,湖北,7724,4017,63,0,654,598,81965,2871
20140611,21,421000,荆州,420000,湖北,7202,3817,132,0,540,499,39107,205
20140611,21,422800,恩施,420000,湖北,2135,6414,9,0,364,306,2200,8
20140611,21,430200,株洲,430000,湖南,5492,4597,391,0,754,688,22767,267
20140611,21,431100,永州,430000,湖南,3837,3145,11,0,370,262,10279,75
20140611,21,440300,深圳,440000,广东,10364,4625,159,0,664,526,189619,5215
20140611,21,441200,肇庆,440000,广东,3698,4981,245,0,891,772,7910,506
20140611,21,450400,梧州,450000,广西,4995,5550,76,0,874,817,14858,339
20140611,21,451300,来宾,450000,广西,4506,3805,424,0,397,365,5983,28
20140611,21,510100,成都,510000,四川,7832,3807,65,3,628,521,76251,2589
20140611,21,511000,内江,510000,四川,2861,5735,93,0,1570,1378,6267,202
20140611,21,511900,巴中,510000,四川,2091,5927,0,0,385,366,2475,17
20140611,21,520200,六盘水,520000,贵州,5168,3603,11,0,582,540,19677,139
20140611,21,530300,曲靖,530000,云南,3895,3777,466,0,496,457,11311,115
20140611,21,542200,山南,540000,西藏,939,3009,0,0,414,-1730,1419,38
20140611,21,610200,铜川,610000,陕西,3691,3955,34,0,461,422,8864,65
20140611,21,620300,金昌,620000,甘肃,13595,7434,44,0,383,292,25524,16
20140611,21,621200,陇南,620000,甘肃,16956,136841,0,0,4171,4171,3272,2
20140611,21,654200,塔城,650000,新疆,3047,9344,10,0,368,344,4686,81
20140611,21,130700,张家口,130000,河北,11949,9289,159,0,877,845,84677,343
20140611,21,140800,运城,140000,山西,2589,2972,36,0,473,423,5555,385
20140611,21,150900,乌兰察布,150000,内蒙古,4826,3568,324,0,924,823,24362,117
20140611,21,159900,NULL,150000,内蒙古,3809,3493,135,0,681,539,16396,1677
20140611,21,210600,丹东,210000,辽宁,2768,3768,72,0,313,283,5156,244
20140611,21,220700,松原,220000,吉林,3634,2244,86,0,448,394,10008,367
20140611,21,230800,佳木斯,230000,黑龙江,2136,4189,254,0,673,647,3685,135
20140611,21,320800,淮安,320000,江苏,111027,2186,350,0,360,248,505629,236
20140611,21,330900,舟山,330000,浙江,5798,2078,4493,0,501,370,17610,191
20140611,21,339900,NULL,330000,浙江,4872,3563,67,1,429,376,62048,1794
20140611,21,340100,合肥,340000,安徽,4702,8360,36,0,572,481,29991,1190
20140611,21,341000,黄山,340000,安徽,1271,2696,203,0,250,227,1774,43
20140611,21,350200,厦门,350000,福建,30903,5486,94,0,782,686,313172,1130
20140611,21,360300,萍乡,360000,江西,37342,4967,0,0,845,826,126656,14
20140611,21,370400,枣庄,370000,山东,5614,2414,32,0,408,386,29549,466
20140611,21,371300,临沂,370000,山东,2936,2031,93,0,356,314,12655,1292
20140611,21,410800,焦作,410000,河南,4923,4029,126,0,826,449,13741,258
20140611,21,411700,驻马店,410000,河南,56360,5531,179,0,526,338,154677,117
20140611,21,420900,孝感,420000,湖北,5284,2245,45,0,292,260,32485,158
20140611,21,429000,NULL,420000,湖北,7755,4197,303,0,214,210,10376,3
20140611,21,429900,NULL,420000,湖北,4124,4162,87,0,881,752,14607,1702
20140611,21,430100,长沙,430000,湖南,3517,4403,229,0,801,667,12403,1045
20140611,21,431000,郴州,430000,湖南,2313,1890,153,0,381,347,4121,119
20140611,21,440200,韶关,440000,广东,10794,3679,100,1,700,577,86842,280
20140611,21,442000,中山,440000,广东,5077,4240,201,0,621,550,20267,784
20140611,21,450300,桂林,450000,广西,4213,3509,155,0,548,496,15938,478
20140611,21,451200,河池,450000,广西,2294,4240,65,0,282,127,4220,90
20140611,21,510900,遂宁,510000,四川,5688,2912,0,0,383,347,26513,85
20140611,21,511800,雅安,510000,四川,2935,6441,518,0,601,442,4631,100
20140611,21,519900,NULL,510000,四川,7635,3959,95,0,408,362,85225,2604
20140611,21,520100,贵阳,520000,贵州,4738,3142,98,0,584,492,42199,1305
20140611,21,532900,大理,530000,云南,1258,1051,0,0,121,110,2748,53
20140611,21,610100,西安,610000,陕西,7481,7529,95,0,596,544,89224,2063
20140611,21,611000,商洛,610000,陕西,3067,3003,56,1,600,385,6940,45
20140611,21,620200,嘉峪关,620000,甘肃,1068,4288,0,0,273,269,907,14
20140611,21,621100,定西,620000,甘肃,928,3001,0,0,511,506,1002,15
20140611,21,622900,临夏,620000,甘肃,5633,12004,35,47,741,614,10968,29
20140611,21,652300,昌吉,650000,新疆,3587,6145,0,0,668,638,4348,31
20140611,21,130600,保定,130000,河北,4979,3745,170,0,555,471,27880,1230
20140611,21,140700,晋中,140000,山西,3216,6418,129,0,943,743,9835,639
20140611,21,150800,巴彦淖尔,150000,内蒙古,2561,5708,13,0,1441,1111,2618,60
20140611,21,210500,本溪,210000,辽宁,14265,3746,104,3,491,430,84925,279
20140611,21,211400,葫芦岛,210000,辽宁,2935,3145,34,0,415,333,8005,389
20140611,21,220600,白山,220000,吉林,18108,1585,315,0,400,374,154536,141
20140611,21,222400,延边,220000,吉林,2530,2003,64,1,560,485,11166,361
20140611,21,230700,伊春,230000,黑龙江,2848,3233,137,0,449,431,6225,115
20140611,21,320700,连云港,320000,江苏,21985,5690,95,0,836,753,228649,653
20140611,21,330800,衢州,330000,浙江,2842,2489,186,0,462,358,5757,211
20140611,21,341800,宣城,340000,安徽,2024,3206,15,0,384,363,3737,151
20140611,21,349900,NULL,340000,安徽,3858,2824,71,2,427,344,29992,2583
20140611,21,350100,福州,350000,福建,4877,8605,115,0,792,726,26293,2457
20140611,21,360200,景德镇,360000,江西,3803,28113,10,0,213,176,10964,19
20140611,21,361100,上饶,360000,江西,4768,1860,205,5,292,-6059,17421,51
20140611,21,370300,淄博,370000,山东,3881,3448,143,0,626,596,18352,576
20140611,21,371200,莱芜,370000,山东,4377,4575,85,0,1896,1484,24486,99
20140611,21,410700,新乡,410000,河南,3734,2793,146,0,520,378,10300,556
20140611,21,411600,周口,410000,河南,16793,4579,75,0,724,668,99398,205
20140611,21,420800,荆门,420000,湖北,41256,1187,21,0,105,93,267940,94
20140611,21,430900,益阳,430000,湖南,2239,3367,77,0,708,674,3802,189
20140611,21,439900,NULL,430000,湖南,4490,4216,234,0,641,532,19056,1531
20140611,21,440100,广州,440000,广东,8058,5300,88,3,840,696,92285,3611
20140611,21,441900,东莞,440000,广东,4125,5566,209,8,880,625,26007,2073
20140611,21,450200,柳州,450000,广西,4092,2520,141,0,474,-176,12763,614
20140611,21,451100,贺州,450000,广西,6071,4112,101,0,1322,1113,23174,99
20140611,21,510800,广元,510000,四川,2981,4319,648,0,502,426,10076,114
20140611,21,511700,达州,510000,四川,2701,3129,19,1,474,437,4602,60
20140611,21,522700,黔南,520000,贵州,5702,4180,49,0,842,772,12887,81
20140611,21,529900,NULL,520000,贵州,15961,3212,91,0,583,285,96425,380
20140611,21,530100,昆明,530000,云南,6730,7199,334,11,872,706,44406,1061
20140611,21,532800,西双版纳,530000,云南,6877,7210,0,0,976,741,12106,6
20140611,21,610900,安康,610000,陕西,4783,16308,226,0,806,776,14061,367
20140611,21,619900,NULL,610000,陕西,4645,4344,32,4,638,561,21273,872
20140611,21,620100,兰州,620000,甘肃,4230,5899,73,0,549,455,11175,504
20140611,21,621000,庆阳,620000,甘肃,36117,8863,303,0,332,305,82203,56
20140611,21,640300,吴忠,640000,宁夏,776,1718,0,0,615,604,1858,14
20140611,21,652200,哈密,650000,新疆,6830,10500,0,0,424,386,16896,25
20140611,21,653100,喀什,650000,新疆,985,4115,0,0,355,334,1443,68
20140611,21,654000,伊犁,650000,新疆,12829,7620,6,0,653,558,66189,47
20140611,21,710100,台湾,710000,台湾,0,0,0,0,0,0,0,2
20140611,22,130900,沧州,130000,河北,7988,3352,23,0,611,501,72153,702
20140611,22,139900,NULL,130000,河北,4709,2854,67,1,530,462,62324,3581
20140611,22,140100,太原,140000,山西,3796,5479,65,0,1019,929,12763,1922
20140611,22,141000,临汾,140000,山西,35833,2781,64,0,506,453,368007,369
20140611,22,150200,包头,150000,内蒙古,1891,2068,32,0,550,511,5118,179
20140611,22,152900,阿拉善盟,150000,内蒙古,10931,2505,0,0,401,375,16872,15
20140611,22,210800,营口,210000,辽宁,1375,707,4,0,120,104,11006,298
20140611,22,229900,NULL,220000,吉林,10663,2334,99,0,422,344,86486,1275
20140611,22,230100,哈尔滨,230000,黑龙江,6674,3131,76,0,867,835,69535,1065
20140611,22,231000,牡丹江,230000,黑龙江,2323,3106,96,0,463,438,5504,386
20140611,22,320100,南京,320000,江苏,12084,6852,106,7,558,510,140218,1808
20140611,22,321000,扬州,320000,江苏,9028,2556,6,7,366,317,90748,290
20140611,22,330200,宁波,330000,浙江,5451,2823,73,0,473,296,26871,1978
20140611,22,331100,丽水,330000,浙江,11306,4615,53,0,511,438,137217,379
20140611,22,340300,蚌埠,340000,安徽,2563,2307,47,0,278,245,12462,363
20140611,22,341200,阜阳,340000,安徽,3094,1938,78,0,385,349,15222,292
20140611,22,350400,三明,350000,福建,2346,3984,200,0,686,535,4774,155
20140611,22,360500,新余,360000,江西,9436,3683,407,0,559,351,36399,25
20140611,22,370600,烟台,370000,山东,6507,1986,41,0,330,277,69830,1087
20140611,22,371500,聊城,370000,山东,6796,1712,87,0,331,260,76607,540
20140611,22,410100,郑州,410000,河南,10014,3309,154,0,519,416,243881,2814
20140611,22,411000,许昌,410000,河南,28953,2226,15,2,457,372,451517,297
20140611,22,420200,黄石,420000,湖北,6478,5550,21,0,963,710,24531,118
20140611,22,421100,黄冈,420000,湖北,4124,4503,131,0,831,760,13464,267
20140611,22,430300,湘潭,430000,湖南,3085,2968,137,0,718,648,7883,300
20140611,22,431200,怀化,430000,湖南,2753,2216,292,0,298,286,5291,70
20140611,22,440400,珠海,440000,广东,11269,6497,113,0,927,95,133720,539
20140611,22,441300,惠州,440000,广东,7239,4075,56,0,487,425,61392,1149
20140611,22,450500,北海,450000,广西,5818,3119,135,0,517,492,32452,148
20140611,22,451400,崇左,450000,广西,3759,3316,0,0,555,536,4416,8
20140611,22,500100,重庆,500000,重庆,4894,3767,83,1,484,398,25228,3226
20140611,22,511100,乐山,510000,四川,82768,4142,186,1,425,386,824917,112
20140611,22,512000,资阳,510000,四川,2814,2721,287,0,411,369,6344,44
20140611,22,520300,遵义,520000,贵州,5193,3056,130,0,538,438,27083,473
20140611,22,530400,玉溪,530000,云南,5649,4117,0,0,373,356,30977,68
20140611,22,533100,德宏,530000,云南,1801,1690,58,0,255,241,4247,49
20140611,22,610300,宝鸡,610000,陕西,3468,3581,154,0,555,453,14339,305
20140611,22,620400,白银,620000,甘肃,2229,5427,348,0,326,261,3051,10
20140611,22,130800,承德,130000,河北,26661,5139,36,0,931,700,98216,199
20140611,22,140900,忻州,140000,山西,33846,11698,40,0,1015,940,496809,277
20140611,22,149900,NULL,140000,山西,8021,2635,89,0,537,479,106574,1069
20140611,22,150100,呼和浩特,150000,内蒙古,2825,2061,24,0,790,751,9223,516
20140611,22,210700,锦州,210000,辽宁,5190,1424,29,0,279,254,20009,437
20140611,22,220800,白城,220000,吉林,5586,1835,39,1,418,328,15746,52
20140611,22,230900,七台河,230000,黑龙江,2390,2387,0,0,418,394,3262,18
20140611,22,232700,大兴安岭,230000,黑龙江,1991,2355,0,0,569,549,3051,75
20140611,22,239900,NULL,230000,黑龙江,3671,2352,69,0,382,317,14889,993
20140611,22,320900,盐城,320000,江苏,5178,1884,67,0,255,227,69159,513
20140611,22,329900,NULL,320000,江苏,6067,2192,57,0,379,330,86949,2709
20140611,22,330100,杭州,330000,浙江,11963,9844,172,0,766,655,184020,5123
20140611,22,331000,台州,330000,浙江,4453,3472,107,1,482,427,24827,1395
20140611,22,340200,芜湖,340000,安徽,2148,1782,23,0,235,199,5242,178
20140611,22,341100,滁州,340000,安徽,2184,7980,95,0,1258,1199,4844,163
20140611,22,350300,莆田,350000,福建,2283,3101,113,0,454,333,3885,128
20140611,22,360400,九江,360000,江西,4323,3114,24,0,487,462,17127,144
20140611,22,370500,东营,370000,山东,20055,3891,105,0,573,517,329028,592
20140611,22,371400,德州,370000,山东,3092,3596,217,0,733,664,11107,331
20140611,22,410900,濮阳,410000,河南,11449,1800,78,6,275,245,122388,307
20140611,22,419900,NULL,410000,河南,4063,3261,109,0,693,484,18624,2282
20140611,22,420100,武汉,420000,湖北,3975,3501,54,0,695,255,14576,2400
20140611,22,421000,荆州,420000,湖北,2955,2875,44,0,432,390,7895,324
20140611,22,422800,恩施,420000,湖北,2685,5626,198,1,1418,1232,3403,32
20140611,22,430200,株洲,430000,湖南,3058,2024,39,0,379,347,9559,273
20140611,22,431100,永州,430000,湖南,2263,1860,20,6,217,193,6930,81
20140611,22,440300,深圳,440000,广东,5308,4971,108,0,600,505,34593,5867
20140611,22,441200,肇庆,440000,广东,5673,4506,345,0,568,431,32106,601
20140611,22,450400,梧州,450000,广西,6043,4070,67,0,582,527,20017,407
20140611,22,451300,来宾,450000,广西,4008,3220,0,0,477,460,8928,33
20140611,22,510100,成都,510000,四川,6875,3591,83,1,484,383,54805,2371
20140611,22,511000,内江,510000,四川,2847,3914,65,0,640,165,4597,95
20140611,22,511900,巴中,510000,四川,4966,4217,0,0,462,430,7013,32
20140611,22,520200,六盘水,520000,贵州,1698,1800,48,0,265,162,3448,79
20140611,22,530300,曲靖,530000,云南,11260,18466,141,0,572,404,45421,259
20140611,22,610200,铜川,610000,陕西,4399,3468,41,0,328,299,7423,24
20140611,22,620300,金昌,620000,甘肃,4297,11279,0,0,373,334,6418,13
20140611,22,621200,陇南,620000,甘肃,17593,19132,0,0,1254,601,16996,12
20140611,22,623000,甘南,620000,甘肃,1085,1173,0,0,206,126,2024,5
20140611,22,654200,塔城,650000,新疆,2152,6004,0,0,346,309,3983,40
20140611,22,130700,张家口,130000,河北,3201,4681,18,0,528,465,14393,288
20140611,22,140800,运城,140000,山西,2114,4039,239,0,673,597,3610,529
20140611,22,150900,乌兰察布,150000,内蒙古,4452,2415,0,0,727,548,21658,53
20140611,22,159900,NULL,150000,内蒙古,6294,3841,107,0,790,643,61966,1396
20140611,22,210600,丹东,210000,辽宁,14678,1683,3,0,396,361,64634,100
20140611,22,220700,松原,220000,吉林,4187,2353,34,0,461,429,15542,312
20140611,22,230800,佳木斯,230000,黑龙江,2795,2593,4,0,513,494,7573,216
20140611,22,320800,淮安,320000,江苏,2962,2315,99,0,385,239,10653,249
20140611,22,330900,舟山,330000,浙江,6055,1552,109,0,291,276,37923,157
20140611,22,339900,NULL,330000,浙江,7250,2922,110,0,447,361,61296,1626
20140611,22,340100,合肥,340000,安徽,22519,4858,126,0,578,376,660393,1256
